;C11.wav;C11.wav;C11.wav;C11.wav;C11.wav;C11.wav;C11.wav;C11.wav;C11.wav;C11.wav;C11.wav;C51.wav;C51.wav;C51.wav;C51.wav;C51.wav;C51.wav;C51.wav;C51.wav;C51.wav;C51.wav;C51.wav;C61.wav;C61.wav;C61.wav;C61.wav;C61.wav;C61.wav;C61.wav;C61.wav;C61.wav;C61.wav;C61.wav;C71.wav;C71.wav;C71.wav;C71.wav;C71.wav;C71.wav;C71.wav;C71.wav;C71.wav;C71.wav;C71.wav;R4_krociutko.wav;R4_krociutko.wav;R4_krociutko.wav;R4_krociutko.wav;R4_krociutko.wav;R4_krociutko.wav;R4_krociutko.wav;R4_krociutko.wav;R4_krociutko.wav;R4_krociutko.wav;R4_krociutko.wav;R4_krotko.wav;R4_krotko.wav;R4_krotko.wav;R4_krotko.wav;R4_krotko.wav;R4_krotko.wav;R4_krotko.wav;R4_krotko.wav;R4_krotko.wav;R4_krotko.wav;R4_krotko.wav
;C61.wav;R1.wav;R150-1.wav;R2.wav;R200.wav;R3.wav;R4.wav;R4_krociutko.wav;R4_krotko.wav;R5.wav;R7.wav;C61.wav;R1.wav;R150-1.wav;R2.wav;R200.wav;R3.wav;R4.wav;R4_krociutko.wav;R4_krotko.wav;R5.wav;R7.wav;C61.wav;R1.wav;R150-1.wav;R2.wav;R200.wav;R3.wav;R4.wav;R4_krociutko.wav;R4_krotko.wav;R5.wav;R7.wav;C61.wav;R1.wav;R150-1.wav;R2.wav;R200.wav;R3.wav;R4.wav;R4_krociutko.wav;R4_krotko.wav;R5.wav;R7.wav;C61.wav;R1.wav;R150-1.wav;R2.wav;R200.wav;R3.wav;R4.wav;R4_krociutko.wav;R4_krotko.wav;R5.wav;R7.wav;C61.wav;R1.wav;R150-1.wav;R2.wav;R200.wav;R3.wav;R4.wav;R4_krociutko.wav;R4_krotko.wav;R5.wav;R7.wav
0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;0.045636884009009095;0.004653795624481461;0.002275590515544466;0.011159476275192747;0.003275598488102373;0.002162485543951021;0.0003021597747229323;0.0028641301484147092;0.002853922017204619;0.00271648221612918;0.00854066538592233;0.09678489301432265;0.0006394569963224033;0.0132606711609522;0.0010280541003233675;2.3377365593301638e-05;7.923296412420213e-06;0.008949559051107513;0.012677373768957258;0.012677267747548245;0.0002974037065831184;0.017313564210239003;1.0;0.005588753956905128;0.020319143295815446;0.0007241381472365075;0.0011997511861706095;0.0013788566781086382;0.002737982658301066;0.01769155613197911;0.017691492789463446;0.01189462899424727;0.011979926189680053;0.006168141503889109;0.004163081162328516;0.03973588465177537;1.985799500093442e-05;0.00017352148813548347;0.0053813209508019825;0.0010184750564202329;0.0010882115953454604;0.0010847861534385953;0.0016158098753510405;0.0027207464303158142;0.01769155613197911;0.007147466246402228;0.002971420782930881;0.00118544209420414;0.005557747921654397;0.0042845734484617546;0.006331191948619786;1.0;0.9999992289354278;0.000735136427848378;0.0012896435610341417;0.017691492789463446;0.004274601243808353;0.002953742912121629;0.003194458884575014;0.0014888044648822347;0.0030287364702775346;0.0021810076686275227;0.9999992289354278;0.9999999999999999;0.0013027836026905152;0.00014962891405281508
3;0.010205840205503313;0.0031348188258995303;0.0022423769482700666;0.008529400208788824;0.009523818657055526;0.0009160334780504073;0.01126730443113143;0.05318692261925332;0.0010977746513805874;0.002441988630117997;0.012543845705719427;0.004654743855568447;0.0007357477140123544;0.025835905445707925;0.004034646316215458;0.001027974207535624;0.0010730215119257249;0.001868239880716024;0.02926446433698855;0.029264118361998406;0.0008617690221771988;0.006864664843260933;;0.000807140462947005;0.007654852538469038;0.006389224529288729;0.0076864116223428645;0.0022661345271088244;0.00044140148575670766;0.02918696298079881;0.029186750640613428;0.0017768083596154225;0.006643677320593081;0.007285396709669033;0.021189972493290958;0.008250623691463963;0.00024330594724424707;0.001118006945078326;0.0016057420450569222;0.0005909703675659666;0.010133040131475667;0.00900005327675702;0.0018514162355555645;0.008423738124802184;0.02918696298079881;0.012222728931784457;0.0035949907595414906;7.075416771796073e-05;0.00499325992095541;0.004103185960702049;0.00017631463988606604;;0.03851930850471475;1.8508714302639257e-05;0.0036210094343722605;0.029186750640613428;0.005748489768444767;0.020433834867811376;0.0016725733354398537;0.002187307850715253;0.001899824509681448;0.012188433989595775;0.03851930850471475;;1.6318531545394846e-05;0.0022745523796240162
4;0.021713901977419278;0.001482379876195857;0.012119078626612802;0.011579193242503985;0.011480031218863724;0.00183384723168883;7.585737842757308e-05;0.022077940089846555;0.0012878717884782316;0.003811000914834404;0.0033942881943904812;;0.010426415115357862;0.0030835067661803767;0.003381142186599781;0.0011263841362396576;0.0004517771646273277;0.000682814762759572;0.037478552834449654;0.03747863145311656;0.00014805005653166227;0.009017589721393883;;0.011312057913184268;0.056090476359952256;0.00961844597585392;0.002060505896962934;0.0006483979657596723;0.0009030593513078726;0.001462270865310941;0.0014623964217084842;0.024071335814390013;0.0009375270582833568;0.02965493812763551;0.007424672097256052;0.006843259044872122;0.00014657638725592697;0.008603882373232329;0.0006180143942042059;0.0005882429502404535;0.015992178736507486;0.010899885472971535;0.0010467771183563233;0.00047590992085108175;0.001462270865310941;0.0032564825677444376;0.016388157716093903;0.007532713131108918;0.0058455664271134435;0.007893921614097054;0.0063921829568868655;;0.027170645300596222;0.0032285384362974244;0.006564591625888574;0.0014623964217084842;0.000653947653993084;0.019079909441417426;0.0013918545898879493;0.003138274508766989;0.0038671617228030236;0.007840741033879417;0.027170645300596222;;0.0021529672002754143;0.004047049016142746
5;0.04523723261826919;0.002660923467984288;0.010750027777204654;0.01212150486943526;0.0049109877554452015;0.0039388715244121795;0.0062540270182384955;;0.005697871594607231;0.0033246116716209276;0.0008583176179676268;;0.0008388798362975345;0.008723873144110886;0.00856136060601814;0.003171473124748308;0.0013020595007121377;0.002669269480417881;0.015149804463459156;0.015149597318859237;0.0004722014404059968;0.000909199032909891;;0.003914447549267594;0.00631057988619689;0.002465257268643256;0.0058881736799393635;0.000976730644973124;0.0008891156764254343;2.9656798004814916e-05;2.9636064677398574e-05;0.002054061541542066;0.000620302081303651;0.010378986144785097;0.005600612984762525;0.026019246595946382;0.00011769919775628532;0.006048823669204504;0.0012486901210461217;5.01539682940331e-05;0.017942954978096594;0.01443600879735872;0.001938077965346264;0.011791092882763803;2.9656798004814916e-05;0.0016360560975931379;0.05535661322885488;0.004155505057291933;0.001676088137335914;0.005986346518127195;0.013148769652345443;;0.011314885323694247;0.0004441556898673537;0.0024351967954903877;2.9636064677398574e-05;0.001846490465502003;0.011822971952156938;0.0016509256316978463;0.0012329848116041458;0.0031767723080234635;0.006020016538934958;0.011314885323694247;;0.0010210704576571316;0.001799994659393529
6;0.011333449901496597;0.00436604138164608;0.0020291044770617754;0.0023488976767495357;0.0026607366479587157;0.00440659262766033;0.0017902372903025813;;0.0013884888739505252;0.0013040630546574349;0.01175733977025762;;0.005000511526554509;0.012763041837387998;0.007501006643367418;0.005333624791912105;0.0012512791640628604;0.0006012915143772746;0.015793710954784962;0.015793812689733414;0.0008840541716186497;0.0015689902682367053;;0.007676871907478035;0.005608698240500168;0.014511644651669157;0.004291752298301399;0.0061261621344684235;0.0005719757400493143;0.011082520331679583;0.011082527736285864;0.009624165018862537;0.002709183734047546;0.051021101207882294;0.001110145069498698;0.04120437012648384;0.00016026100991925523;0.004553582706980167;0.0013163717604997333;0.000950299574490265;0.005345077097561373;0.013678653049798109;0.0027034764063693876;0.002983854300884009;0.011082520331679583;0.002409325107169674;0.002300688003383141;0.001837316525883719;0.007059997168896876;0.00814605344708258;0.022973595511913077;;0.010646525886787042;0.0031644074809107844;0.007536442938675006;0.011082527736285864;0.00026163683994460225;0.0029141759110721827;0.0025327101059533026;0.0038800573097650184;0.0034013200377247003;0.014169706813039452;0.010646525886787042;;0.002544571419400156;0.004915253065338031
7;0.04237526347082075;0.0005870603930675231;0.008631347512814845;0.0005453600477663089;0.0002299737634928509;0.0024480603500598814;0.0018421731196501018;;0.009391443613624305;0.0019952687219758325;0.0006503531418013534;;0.0050428652559048985;0.018216735577224304;0.005838407669397425;0.001277496670196718;0.0011280398596283793;0.001953394071540197;0.006724095494778375;0.006724732583615179;0.0013477511069576427;0.015269555880305381;;0.0025130819056752114;0.007514959544616711;0.01188961156197003;0.0015287592852421044;0.00263576944647698;0.0039430313344462325;0.004082566378821552;0.004082147263490631;0.0050559025376862325;0.01389647491815299;0.029625554902300108;0.008643321904100994;;2.3652238621879702e-05;0.006409033853981085;3.026667815420752e-05;0.0016016931985497506;0.05307945278544702;0.0035879086413561443;0.0015335567864858532;0.007254997839251174;0.004082566378821552;0.00021002631594548517;0.029886650242328446;0.015303785790957135;0.007252755356548849;0.0068609038174951885;0.016822382667478757;;0.02409647741639195;0.0042068204680836396;0.003684007864392807;0.004082147263490631;0.0016583065817308822;0.01114169051185311;0.003910505184126161;0.006095115404144249;0.0036645257122156225;0.009032939057917093;0.02409647741639195;;0.003487828697156556;0.0015225630807023081
8;0.01710269574042111;0.009408129248854025;0.00496967456428233;0.001301156745208471;0.0016151576789929637;0.0019708110504866863;0.005570376967159649;;0.00797925525552298;0.0002814459314487714;0.0014909202242507941;;0.016979113696447477;0.02391004842006033;0.0012661665485218208;0.002771485638347553;0.0010046402851571082;0.001942115222810247;0.013468444469086025;0.01346843289966046;0.0032930299927968194;0.01564478162909571;;0.011055177319900184;0.016376088720978496;0.01339870434033334;0.0006125936552629799;0.0019472423337378022;0.0016438737566804023;;0.0013870161860738861;0.0012245301735656644;0.00431760785901596;0.0041383320064260175;0.003637024287567104;;1.1188800880402383e-05;0.01590553872837516;0.008033185088119791;0.001291289572068732;0.05802680115838164;0.006582517351260683;0.001492393625447549;0.01561962584165696;;0.02435642426329227;0.006538029456694019;0.0018624348695586604;0.007911839480545945;0.014986766822174848;0.005016728033253803;;0.013938563578145931;0.0013930537813899848;0.002269285107712002;0.0013870161860738861;0.009920326099953785;0.021413850248871175;0.0044804897796786895;0.005395133074607781;0.008792968509645166;0.0005619418472846293;0.013938563578145931;;0.001902115429767161;3.828827033061945e-05
